"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN099999901","PORT BLAIR, IN","2013-01-15","77","85","68"
"IN099999901","PORT BLAIR, IN","2013-01-16","78","85","71"
"IN099999901","PORT BLAIR, IN","2013-01-17","80","88","71"
"IN099999901","PORT BLAIR, IN","2013-01-18","82","87","78"
"IN099999901","PORT BLAIR, IN","2013-01-19","82","88","78"
"IN099999901","PORT BLAIR, IN","2013-01-20","82","88","78"
"IN099999901","PORT BLAIR, IN","2013-01-21","82",,"78"
"IN099999901","PORT BLAIR, IN","2013-01-22","82","89",
"IN099999901","PORT BLAIR, IN","2013-01-23","81","87","76"
"IN099999901","PORT BLAIR, IN","2013-01-24","81","89","75"
"IN099999901","PORT BLAIR, IN","2013-01-25","80","87","74"
"IN099999901","PORT BLAIR, IN","2013-01-26","80","88",
"IN099999901","PORT BLAIR, IN","2013-01-27","79","87","71"
"IN099999901","PORT BLAIR, IN","2013-01-28","80","86","74"
"IN099999901","PORT BLAIR, IN","2013-01-29","81","88","74"
"IN099999901","PORT BLAIR, IN","2013-01-30","81","88","76"
"IN099999901","PORT BLAIR, IN","2013-01-31","82","88","78"
"IN099999901","PORT BLAIR, IN","2013-02-01","82","88","79"
"IN099999901","PORT BLAIR, IN","2013-02-02","82","88","79"
"IN099999901","PORT BLAIR, IN","2013-02-03","83","90","79"
"IN099999901","PORT BLAIR, IN","2013-02-04","82","90",
"IN099999901","PORT BLAIR, IN","2013-02-05","82","88","77"
"IN099999901","PORT BLAIR, IN","2013-02-06","82","90",
"IN099999901","PORT BLAIR, IN","2013-02-07","81","90","75"
"IN099999901","PORT BLAIR, IN","2013-02-08","81","91","76"
"IN099999901","PORT BLAIR, IN","2013-02-09","82","89","75"
"IN099999901","PORT BLAIR, IN","2013-02-10","83","89","80"
"IN099999901","PORT BLAIR, IN","2013-02-11","83","89","78"
"IN099999901","PORT BLAIR, IN","2013-02-12","83","90","80"
"IN099999901","PORT BLAIR, IN","2013-02-13","83","90","78"
"IN099999901","PORT BLAIR, IN","2013-02-14","82","90",
"IN099999901","PORT BLAIR, IN","2013-02-15","82","89",
"IN099999901","PORT BLAIR, IN","2013-02-16","82","89","76"
"IN099999901","PORT BLAIR, IN","2013-02-17","83","90","77"
"IN099999901","PORT BLAIR, IN","2013-02-18","82","92","77"
"IN099999901","PORT BLAIR, IN","2013-02-19","82","90","75"
"IN099999901","PORT BLAIR, IN","2013-02-20","81","89",
"IN099999901","PORT BLAIR, IN","2013-02-21","80","90","73"
"IN099999901","PORT BLAIR, IN","2013-02-22","80","88","72"
"IN099999901","PORT BLAIR, IN","2013-02-23","81","89","73"
"IN099999901","PORT BLAIR, IN","2013-02-24","82","89","77"
"IN099999901","PORT BLAIR, IN","2013-02-25","82","89","77"
"IN099999901","PORT BLAIR, IN","2013-02-26","82","90","77"
"IN099999901","PORT BLAIR, IN","2013-02-27","82","92","75"
"IN099999901","PORT BLAIR, IN","2013-02-28","82","91","75"
"IN099999901","PORT BLAIR, IN","2013-03-01","82","90","75"
"IN099999901","PORT BLAIR, IN","2013-03-02","84","91","78"
"IN099999901","PORT BLAIR, IN","2013-03-03","84","90","80"
"IN099999901","PORT BLAIR, IN","2013-03-04","84","90",
"IN099999901","PORT BLAIR, IN","2013-03-05","84","89","76"
"IN099999901","PORT BLAIR, IN","2013-03-06","84","90","81"
"IN099999901","PORT BLAIR, IN","2013-03-07","84","92",
"IN099999901","PORT BLAIR, IN","2013-03-08","83","90",
"IN099999901","PORT BLAIR, IN","2013-03-09","83","94","75"
"IN099999901","PORT BLAIR, IN","2013-03-10","82","91",
"IN099999901","PORT BLAIR, IN","2013-03-11","82","91","73"
"IN099999901","PORT BLAIR, IN","2013-03-12","80","90",
"IN099999901","PORT BLAIR, IN","2013-03-13","80","91","70"
"IN099999901","PORT BLAIR, IN","2013-03-14","80","88","72"
"IN099999901","PORT BLAIR, IN","2013-03-15","81","90","73"
"IN099999901","PORT BLAIR, IN","2013-03-16","83","90","74"
"IN099999901","PORT BLAIR, IN","2013-03-17","84","91",
"IN099999901","PORT BLAIR, IN","2013-03-18","82","91","77"
"IN099999901","PORT BLAIR, IN","2013-03-19","83","91",
"IN099999901","PORT BLAIR, IN","2013-03-20","82","92","73"
"IN099999901","PORT BLAIR, IN","2013-03-21","82","90","74"
"IN099999901","PORT BLAIR, IN","2013-03-22","83","92","74"
"IN099999901","PORT BLAIR, IN","2013-03-23","83","92",
"IN099999901","PORT BLAIR, IN","2013-03-24","82","93",
"IN099999901","PORT BLAIR, IN","2013-03-25","82","92","73"
"IN099999901","PORT BLAIR, IN","2013-03-26","83","94","73"
"IN099999901","PORT BLAIR, IN","2013-03-27","83","92","74"
"IN099999901","PORT BLAIR, IN","2013-03-28","83","95","74"
"IN099999901","PORT BLAIR, IN","2013-03-29","83","93","74"
"IN099999901","PORT BLAIR, IN","2013-03-30","83","92","74"
"IN099999901","PORT BLAIR, IN","2013-03-31","83","92","77"
"IN099999901","PORT BLAIR, IN","2013-04-01","84","93","77"
"IN099999901","PORT BLAIR, IN","2013-04-02","84","91","76"
"IN099999901","PORT BLAIR, IN","2013-04-03","83","94","76"
"IN099999901","PORT BLAIR, IN","2013-04-04","83","98","74"
"IN099999901","PORT BLAIR, IN","2013-04-05","85","98","74"
"IN099999901","PORT BLAIR, IN","2013-04-06","83","93","78"
"IN099999901","PORT BLAIR, IN","2013-04-07","83","96",
"IN099999901","PORT BLAIR, IN","2013-04-08","83","94","74"
"IN099999901","PORT BLAIR, IN","2013-04-09","83","91","75"
"IN099999901","PORT BLAIR, IN","2013-04-10","83","91","75"
"IN099999901","PORT BLAIR, IN","2013-04-11","83","93","74"
"IN099999901","PORT BLAIR, IN","2013-04-12","84","92","78"
"IN099999901","PORT BLAIR, IN","2013-04-13","82","93","78"
"IN099999901","PORT BLAIR, IN","2013-04-14","84","90","76"
"IN099999901","PORT BLAIR, IN","2013-04-15","85","94","77"
"IN099999901","PORT BLAIR, IN","2013-04-16","85","95","78"
"IN099999901","PORT BLAIR, IN","2013-04-17","85","98","77"
"IN099999901","PORT BLAIR, IN","2013-04-18","85","95","78"
"IN099999901","PORT BLAIR, IN","2013-04-19","85","98","77"
"IN099999901","PORT BLAIR, IN","2013-04-20","84","92","78"
"IN099999901","PORT BLAIR, IN","2013-04-21","85","92","77"
"IN099999901","PORT BLAIR, IN","2013-04-22","84","92","78"
"IN099999901","PORT BLAIR, IN","2013-04-23","83","93","77"
"IN099999901","PORT BLAIR, IN","2013-04-24","84","92","78"
"IN099999901","PORT BLAIR, IN","2013-04-25","84","92","78"
"IN099999901","PORT BLAIR, IN","2013-04-26","80",,
"IN099999901","PORT BLAIR, IN","2013-04-27","84","96","75"
"IN099999901","PORT BLAIR, IN","2013-04-28","82","93",
"IN099999901","PORT BLAIR, IN","2013-04-29","84","91","78"
"IN099999901","PORT BLAIR, IN","2013-04-30","84","92","78"
"IN099999901","PORT BLAIR, IN","2013-05-01","83","94","77"
"IN099999901","PORT BLAIR, IN","2013-05-02","85","98","77"
"IN099999901","PORT BLAIR, IN","2013-05-03","85","95","79"
"IN099999901","PORT BLAIR, IN","2013-05-04","86","92","78"
"IN099999901","PORT BLAIR, IN","2013-05-05","86","91","82"
"IN099999901","PORT BLAIR, IN","2013-05-06","86","94","81"
"IN099999901","PORT BLAIR, IN","2013-05-07","86","94","81"
"IN099999901","PORT BLAIR, IN","2013-05-08","86","95","80"
"IN099999901","PORT BLAIR, IN","2013-05-09","86","93","79"
"IN099999901","PORT BLAIR, IN","2013-05-10","87","93","81"
"IN099999901","PORT BLAIR, IN","2013-05-11","84","90",
"IN099999901","PORT BLAIR, IN","2013-05-12","84","92","78"
"IN099999901","PORT BLAIR, IN","2013-05-13","84","91","78"
"IN099999901","PORT BLAIR, IN","2013-05-14","84","91","79"
"IN099999901","PORT BLAIR, IN","2013-05-15","84","94","79"
"IN099999901","PORT BLAIR, IN","2013-05-16","81","92","77"
"IN099999901","PORT BLAIR, IN","2013-05-17","83","91","77"
"IN099999901","PORT BLAIR, IN","2013-05-18","80","89",
"IN099999901","PORT BLAIR, IN","2013-05-19","80","88","76"
"IN099999901","PORT BLAIR, IN","2013-05-20","78","87",
"IN099999901","PORT BLAIR, IN","2013-05-21","80","86","75"
"IN099999901","PORT BLAIR, IN","2013-05-22","78","83","72"
"IN099999901","PORT BLAIR, IN","2013-05-23","82","90","78"
"IN099999901","PORT BLAIR, IN","2013-05-24","83","87","78"
"IN099999901","PORT BLAIR, IN","2013-05-25","81","88",
"IN099999901","PORT BLAIR, IN","2013-05-26","75","83",
"IN099999901","PORT BLAIR, IN","2013-05-27","81","88","73"
"IN099999901","PORT BLAIR, IN","2013-05-28","79","87",
"IN099999901","PORT BLAIR, IN","2013-05-29","81","87",
"IN099999901","PORT BLAIR, IN","2013-05-30","80","85","74"
"IN099999901","PORT BLAIR, IN","2013-05-31","78","82","73"
"IN099999901","PORT BLAIR, IN","2013-06-01","76","81",
"IN099999901","PORT BLAIR, IN","2013-06-02","76","80",
"IN099999901","PORT BLAIR, IN","2013-06-03","80","86","74"
"IN099999901","PORT BLAIR, IN","2013-06-04","80","87","76"
"IN099999901","PORT BLAIR, IN","2013-06-05","77","83",
"IN099999901","PORT BLAIR, IN","2013-06-06","79","82","76"
"IN099999901","PORT BLAIR, IN","2013-06-07","81","87","77"
"IN099999901","PORT BLAIR, IN","2013-06-08","82","87","78"
"IN099999901","PORT BLAIR, IN","2013-06-09","82","88","78"
"IN099999901","PORT BLAIR, IN","2013-06-10","84","89","79"
"IN099999901","PORT BLAIR, IN","2013-06-11","82","87",
"IN099999901","PORT BLAIR, IN","2013-06-12","77","83","74"
"IN099999901","PORT BLAIR, IN","2013-06-13","80",,
"IN099999901","PORT BLAIR, IN","2013-06-14","82","87","78"
"IN099999901","PORT BLAIR, IN","2013-06-15","78","82",
"IN099999901","PORT BLAIR, IN","2013-06-16","77","83",
"IN099999901","PORT BLAIR, IN","2013-06-17","79","83","74"
"IN099999901","PORT BLAIR, IN","2013-06-18","76","78","75"
"IN099999901","PORT BLAIR, IN","2013-06-19","77","82",
"IN099999901","PORT BLAIR, IN","2013-06-20","79","82",
"IN099999901","PORT BLAIR, IN","2013-06-21","82","87","78"
"IN099999901","PORT BLAIR, IN","2013-06-22","81","85",
"IN099999901","PORT BLAIR, IN","2013-06-23","80","85",
"IN099999901","PORT BLAIR, IN","2013-06-24","82","87","76"
"IN099999901","PORT BLAIR, IN","2013-06-25","83","88","80"
"IN099999901","PORT BLAIR, IN","2013-06-26","82","88","79"
"IN099999901","PORT BLAIR, IN","2013-06-27","83","89",
"IN099999901","PORT BLAIR, IN","2013-06-28","80","84","76"
"IN099999901","PORT BLAIR, IN","2013-06-29","80","84","78"
"IN099999901","PORT BLAIR, IN","2013-06-30","82","87","76"
"IN099999901","PORT BLAIR, IN","2013-07-01","78","82",
"IN099999901","PORT BLAIR, IN","2013-07-02","80","86","76"
"IN099999901","PORT BLAIR, IN","2013-07-03","81","87",
"IN099999901","PORT BLAIR, IN","2013-07-04","77","81","73"
"IN099999901","PORT BLAIR, IN","2013-07-05","79","85","74"
"IN099999901","PORT BLAIR, IN","2013-07-06","80","85","74"
"IN099999901","PORT BLAIR, IN","2013-07-07","79","85","77"
"IN099999901","PORT BLAIR, IN","2013-07-08","79","85","76"
"IN099999901","PORT BLAIR, IN","2013-07-09","78","83","72"
"IN099999901","PORT BLAIR, IN","2013-07-10","78","85","74"
"IN099999901","PORT BLAIR, IN","2013-07-11","77","81",
"IN099999901","PORT BLAIR, IN","2013-07-12","79","85","72"
"IN099999901","PORT BLAIR, IN","2013-07-13","81","86","77"
"IN099999901","PORT BLAIR, IN","2013-07-14","79","85",
"IN099999901","PORT BLAIR, IN","2013-07-15","75","78","72"
"IN099999901","PORT BLAIR, IN","2013-07-16","79","85","73"
"IN099999901","PORT BLAIR, IN","2013-07-17","78","82","72"
"IN099999901","PORT BLAIR, IN","2013-07-18","78","84",
"IN099999901","PORT BLAIR, IN","2013-07-19","80","83",
"IN099999901","PORT BLAIR, IN","2013-07-20","78","84",
"IN099999901","PORT BLAIR, IN","2013-07-21","79","86","75"
"IN099999901","PORT BLAIR, IN","2013-07-22","79","86","75"
"IN099999901","PORT BLAIR, IN","2013-07-23","78",,
"IN099999901","PORT BLAIR, IN","2013-07-24","80","85","73"
"IN099999901","PORT BLAIR, IN","2013-07-25","81","85","78"
"IN099999901","PORT BLAIR, IN","2013-07-26","81","86",
"IN099999901","PORT BLAIR, IN","2013-07-27","81","86","78"
"IN099999901","PORT BLAIR, IN","2013-07-28","81","86","78"
"IN099999901","PORT BLAIR, IN","2013-07-29","81","86",
"IN099999901","PORT BLAIR, IN","2013-07-30","81","86","75"
"IN099999901","PORT BLAIR, IN","2013-07-31","81","84","76"
"IN099999901","PORT BLAIR, IN","2013-08-01","81","85","75"
"IN099999901","PORT BLAIR, IN","2013-08-02","80","89",
"IN099999901","PORT BLAIR, IN","2013-08-03","80","86","75"
"IN099999901","PORT BLAIR, IN","2013-08-04","80","86",
"IN099999901","PORT BLAIR, IN","2013-08-05","80","85","74"
"IN099999901","PORT BLAIR, IN","2013-08-06","82","89","76"
"IN099999901","PORT BLAIR, IN","2013-08-07","82","90",
"IN099999901","PORT BLAIR, IN","2013-08-08","81","88","75"
"IN099999901","PORT BLAIR, IN","2013-08-09","80","87","76"
"IN099999901","PORT BLAIR, IN","2013-08-10","78","87",
"IN099999901","PORT BLAIR, IN","2013-08-11","79","86","75"
"IN099999901","PORT BLAIR, IN","2013-08-12","80","87","76"
"IN099999901","PORT BLAIR, IN","2013-08-13","78","84","74"
"IN099999901","PORT BLAIR, IN","2013-08-14","77","81","73"
"IN099999901","PORT BLAIR, IN","2013-08-15","79","85","76"
"IN099999901","PORT BLAIR, IN","2013-08-16","80","86","76"
"IN099999901","PORT BLAIR, IN","2013-08-17","80","87","73"
"IN099999901","PORT BLAIR, IN","2013-08-18","82","87","78"
"IN099999901","PORT BLAIR, IN","2013-08-19","81","87","78"
"IN099999901","PORT BLAIR, IN","2013-08-20","81","85","78"
"IN099999901","PORT BLAIR, IN","2013-08-21","81","85","77"
"IN099999901","PORT BLAIR, IN","2013-08-22","79","84","76"
"IN099999901","PORT BLAIR, IN","2013-08-23","80","85","76"
"IN099999901","PORT BLAIR, IN","2013-08-24","81","86","77"
"IN099999901","PORT BLAIR, IN","2013-08-25","81","86",
"IN099999901","PORT BLAIR, IN","2013-08-26","81","86","77"
"IN099999901","PORT BLAIR, IN","2013-08-27","81","88","77"
"IN099999901","PORT BLAIR, IN","2013-08-28","82","90","77"
"IN099999901","PORT BLAIR, IN","2013-08-29","81","88","76"
"IN099999901","PORT BLAIR, IN","2013-08-30","81","88","78"
"IN099999901","PORT BLAIR, IN","2013-08-31","80","86",
"IN099999901","PORT BLAIR, IN","2013-09-01","76","83","73"
"IN099999901","PORT BLAIR, IN","2013-09-02","79","85","74"
"IN099999901","PORT BLAIR, IN","2013-09-03","80","87","73"
"IN099999901","PORT BLAIR, IN","2013-09-04","80","88","76"
"IN099999901","PORT BLAIR, IN","2013-09-05","79","86","75"
"IN099999901","PORT BLAIR, IN","2013-09-06","79","86","74"
"IN099999901","PORT BLAIR, IN","2013-09-07","78","83",
"IN099999901","PORT BLAIR, IN","2013-09-08","76","80","74"
"IN099999901","PORT BLAIR, IN","2013-09-09","79","85","75"
"IN099999901","PORT BLAIR, IN","2013-09-10","79","87","75"
"IN099999901","PORT BLAIR, IN","2013-09-11","80","87","74"
"IN099999901","PORT BLAIR, IN","2013-09-12","76","80","74"
"IN099999901","PORT BLAIR, IN","2013-09-13","78","85","74"
"IN099999901","PORT BLAIR, IN","2013-09-14","77","81","75"
"IN099999901","PORT BLAIR, IN","2013-09-15","79","82",
"IN099999901","PORT BLAIR, IN","2013-09-16","81","87","75"
"IN099999901","PORT BLAIR, IN","2013-09-17","81","86","78"
"IN099999901","PORT BLAIR, IN","2013-09-18","80","85","76"
"IN099999901","PORT BLAIR, IN","2013-09-19","78","83","77"
"IN099999901","PORT BLAIR, IN","2013-09-20","78","83","76"
"IN099999901","PORT BLAIR, IN","2013-09-21","79","82","75"
"IN099999901","PORT BLAIR, IN","2013-09-22","80","85","77"
"IN099999901","PORT BLAIR, IN","2013-09-23","79","84",
"IN099999901","PORT BLAIR, IN","2013-09-24","80","84","76"
"IN099999901","PORT BLAIR, IN","2013-09-25","81","87","73"
"IN099999901","PORT BLAIR, IN","2013-09-26","81","88","76"
"IN099999901","PORT BLAIR, IN","2013-09-27","78","85","76"
"IN099999901","PORT BLAIR, IN","2013-09-28","79","87","74"
"IN099999901","PORT BLAIR, IN","2013-09-29","80","86","76"
"IN099999901","PORT BLAIR, IN","2013-09-30","80","88",
"IN099999901","PORT BLAIR, IN","2013-10-01","80","85",
"IN099999901","PORT BLAIR, IN","2013-10-02","81","88","76"
"IN099999901","PORT BLAIR, IN","2013-10-03","80","89",
"IN099999901","PORT BLAIR, IN","2013-10-04","78","87","73"
"IN099999901","PORT BLAIR, IN","2013-10-05","80","88","74"
"IN099999901","PORT BLAIR, IN","2013-10-06","81","90","76"
"IN099999901","PORT BLAIR, IN","2013-10-07","77","84",
"IN099999901","PORT BLAIR, IN","2013-10-08","75",,"72"
"IN099999901","PORT BLAIR, IN","2013-10-09","78","80",
"IN099999901","PORT BLAIR, IN","2013-10-10","78","85","74"
"IN099999901","PORT BLAIR, IN","2013-10-11","78","86",
"IN099999901","PORT BLAIR, IN","2013-10-12","81","88","75"
"IN099999901","PORT BLAIR, IN","2013-10-13","81","89","76"
"IN099999901","PORT BLAIR, IN","2013-10-14","81","88","76"
"IN099999901","PORT BLAIR, IN","2013-10-15","81","90","75"
"IN099999901","PORT BLAIR, IN","2013-10-16","80","88","75"
"IN099999901","PORT BLAIR, IN","2013-10-17","80","90","75"
"IN099999901","PORT BLAIR, IN","2013-10-18","82","89","75"
"IN099999901","PORT BLAIR, IN","2013-10-19","81","88","78"
"IN099999901","PORT BLAIR, IN","2013-10-20","81","90","78"
"IN099999901","PORT BLAIR, IN","2013-10-21","81","89","77"
"IN099999901","PORT BLAIR, IN","2013-10-22","81","90","76"
"IN099999901","PORT BLAIR, IN","2013-10-23","81","90","76"
"IN099999901","PORT BLAIR, IN","2013-10-24","81","89","76"
"IN099999901","PORT BLAIR, IN","2013-10-25","81","90","77"
"IN099999901","PORT BLAIR, IN","2013-10-26","81","90","77"
"IN099999901","PORT BLAIR, IN","2013-10-27","80","89","76"
"IN099999901","PORT BLAIR, IN","2013-10-28","80","89","76"
"IN099999901","PORT BLAIR, IN","2013-10-29","80","90","75"
"IN099999901","PORT BLAIR, IN","2013-10-30","82","89","75"
"IN099999901","PORT BLAIR, IN","2013-10-31","83","88","78"
"IN099999901","PORT BLAIR, IN","2013-11-01","84","90","79"
"IN099999901","PORT BLAIR, IN","2013-11-02","82","89","78"
"IN099999901","PORT BLAIR, IN","2013-11-03","84",,"78"
"IN099999901","PORT BLAIR, IN","2013-11-04","83","90","79"
"IN099999901","PORT BLAIR, IN","2013-11-05","84","90","79"
"IN099999901","PORT BLAIR, IN","2013-11-06","84","90","80"
"IN099999901","PORT BLAIR, IN","2013-11-07","83","91",
"IN099999901","PORT BLAIR, IN","2013-11-08","81","89",
"IN099999901","PORT BLAIR, IN","2013-11-09","79","88","75"
"IN099999901","PORT BLAIR, IN","2013-11-10","81","87","76"
"IN099999901","PORT BLAIR, IN","2013-11-11","82","86","78"
"IN099999901","PORT BLAIR, IN","2013-11-12","80","88",
"IN099999901","PORT BLAIR, IN","2013-11-13","82","87","77"
"IN099999901","PORT BLAIR, IN","2013-11-14","81","88",
"IN099999901","PORT BLAIR, IN","2013-11-15","83","89","78"
"IN099999901","PORT BLAIR, IN","2013-11-16","83","88","78"
"IN099999901","PORT BLAIR, IN","2013-11-17","80","85","76"
"IN099999901","PORT BLAIR, IN","2013-11-18","80","88","76"
"IN099999901","PORT BLAIR, IN","2013-11-19","80","87",
"IN099999901","PORT BLAIR, IN","2013-11-20","82","87","75"
"IN099999901","PORT BLAIR, IN","2013-11-21","82","88","79"
"IN099999901","PORT BLAIR, IN","2013-11-22","82","89",
"IN099999901","PORT BLAIR, IN","2013-11-23","80","87",
"IN099999901","PORT BLAIR, IN","2013-11-24","75","77","74"
"IN099999901","PORT BLAIR, IN","2013-11-25","77","79",
"IN099999901","PORT BLAIR, IN","2013-11-26","81","86","76"
"IN099999901","PORT BLAIR, IN","2013-11-27","82","90","76"
"IN099999901","PORT BLAIR, IN","2013-11-28","81","87",
"IN099999901","PORT BLAIR, IN","2013-11-29","81","84","77"
"IN099999901","PORT BLAIR, IN","2013-11-30","82","87","79"
"IN099999901","PORT BLAIR, IN","2013-12-01","82","87","79"
"IN099999901","PORT BLAIR, IN","2013-12-02","82","86","79"
"IN099999901","PORT BLAIR, IN","2013-12-03","81","87","78"
"IN099999901","PORT BLAIR, IN","2013-12-04","81","87","78"
"IN099999901","PORT BLAIR, IN","2013-12-05","82","87","78"
"IN099999901","PORT BLAIR, IN","2013-12-06","82","88","78"
"IN099999901","PORT BLAIR, IN","2013-12-07","80","86",
"IN099999901","PORT BLAIR, IN","2013-12-08","81","87",
"IN099999901","PORT BLAIR, IN","2013-12-09","78","81","73"
"IN099999901","PORT BLAIR, IN","2013-12-10","82","88","76"
"IN099999901","PORT BLAIR, IN","2013-12-11","81","87",
"IN099999901","PORT BLAIR, IN","2013-12-12","81","86","76"
"IN099999901","PORT BLAIR, IN","2013-12-13","82","87","78"
"IN099999901","PORT BLAIR, IN","2013-12-14","81","89",
"IN099999901","PORT BLAIR, IN","2013-12-15","79","87","76"
"IN099999901","PORT BLAIR, IN","2013-12-16","78","84","75"
"IN099999901","PORT BLAIR, IN","2013-12-17","77","84",
"IN099999901","PORT BLAIR, IN","2013-12-18","79","85","68"
"IN099999901","PORT BLAIR, IN","2013-12-19","78","85",
"IN099999901","PORT BLAIR, IN","2013-12-20","79","85",
"IN099999901","PORT BLAIR, IN","2013-12-21","79","84",
"IN099999901","PORT BLAIR, IN","2013-12-22","79","86",
"IN099999901","PORT BLAIR, IN","2013-12-23","78","86",
"IN099999901","PORT BLAIR, IN","2013-12-24","76","85","68"
"IN099999901","PORT BLAIR, IN","2013-12-25","77","86",
"IN099999901","PORT BLAIR, IN","2013-12-26","78","85",
"IN099999901","PORT BLAIR, IN","2013-12-27","78","85",
"IN099999901","PORT BLAIR, IN","2013-12-28","78","85",
